tagihan_id;mahasiswa;tanggal_jatuh_tempo;is_terlambat;nominal_tagihan;nominal_harus_bayar;jenis_pembayaran;tahun_ajaran;semester_tagihan;jenis_semester;bulan_jatuh_tempo;angkatan;kode_prodi;nama_prodi;jalur_masuk;subjalur_masuk;jenis_kelamin;statusmhs_periode;is_statusmhs_periode_missing;kps_status;is_kps_status_missing;jumlah_saudara;is_jumlah_saudara_missing;penghasilan_ortu_label;is_penghasilan_ortu_missing;pendidikan_ayah_label;is_pendidikan_ayah_missing;pendidikan_ibu_label;is_pendidikan_ibu_missing;pekerjaan_ayah;is_pekerjaan_ayah_missing;pekerjaan_ibu;is_pekerjaan_ibu_missing;prev_tagihan_count;prev_late_count;prev_late_ratio;prev_cicilan_count;prev_cicilan_ratio
2373;Mahasiswa 0569;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;PSUD;SMK;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2374;Mahasiswa 0570;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2375;Mahasiswa 0571;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;1;0;3 Juta;0;SMP;0;SMP;0;Tani;0;IRT;0;1;0;0.0000;0;0.0000
2376;Mahasiswa 0572;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2377;Mahasiswa 0573;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2378;Mahasiswa 0574;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2379;Mahasiswa 0575;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;1;0;1 Juta;0;S1;0;S1;0;-;0;IRT;0;1;0;0.0000;0;0.0000
3219;Mahasiswa 0575;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;5;Ganjil;8;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Unknown;1;Unknown;1;1;0;1 Juta;0;S1;0;S1;0;-;0;IRT;0;1;0;0.0000;0;0.0000
2380;Mahasiswa 0576;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20402;Teknik Telekomunikasi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;3;0;1 Juta;0;S1;0;S1;0;-;0;IRT;0;2;1;0.5000;0;0.0000
2381;Mahasiswa 0577;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2382;Mahasiswa 0578;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2384;Mahasiswa 0580;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;PSUD;DCR;L;Aktif;0;Unknown;1;2;0;2 Juta;0;S2;0;S1;0;Tani;0;IRT;0;1;0;0.0000;0;0.0000
2385;Mahasiswa 0581;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2386;Mahasiswa 0582;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;1;4;0;2 Juta;0;S2;0;S2;0;Guru;0;-;0;1;0;0.0000;0;0.0000
2388;Mahasiswa 0583;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;5;0;5 Juta;0;S2;0;S1;0;PNS;0;-;0;1;0;0.0000;0;0.0000
2389;Mahasiswa 0584;2015-08-31;0;50000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2391;Mahasiswa 0586;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;2;0;3 Juta;0;SMP;0;SMP;0;Tani;0;IRT;0;1;0;0.0000;0;0.0000
2392;Mahasiswa 0587;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2394;Mahasiswa 0589;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2395;Mahasiswa 0590;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2396;Mahasiswa 0591;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2397;Mahasiswa 0592;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;2;0;Diatas 5 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;1;0;0.0000;0;0.0000
2399;Mahasiswa 0594;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;PSUD;DCR;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2400;Mahasiswa 0595;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2401;Mahasiswa 0596;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;PSUD;SMK;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2402;Mahasiswa 0597;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2403;Mahasiswa 0598;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;PSUD;SMU;L;Cuti;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2405;Mahasiswa 0600;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;1;0;0.0000;0;0.0000
2406;Mahasiswa 0601;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2407;Mahasiswa 0602;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;4;0;2 Juta;0;S1;0;S1;0;Tani;0;IRT;0;1;0;0.0000;0;0.0000
2408;Mahasiswa 0603;2015-08-31;0;4000000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;4;0;1 Juta;0;SMP;0;SMP;0;Buruh;0;IRT;0;2;0;0.0000;1;0.5000
2409;Mahasiswa 0604;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2410;Mahasiswa 0605;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;4 Juta;0;S2;0;S1;0;Karyawan Swasta;0;IRT;0;1;0;0.0000;0;0.0000
2411;Mahasiswa 0606;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;3;0;2 Juta;0;SMP;0;SMA;0;Unknown;0;Buruh;0;1;0;0.0000;0;0.0000
2412;Mahasiswa 0607;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2413;Mahasiswa 0608;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2414;Mahasiswa 0609;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;2;0;1 Juta;0;SMA;0;SMA;0;Wiraswasta;0;IRT;0;1;0;0.0000;0;0.0000
2415;Mahasiswa 0610;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2416;Mahasiswa 0611;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;2;0;3 Juta;0;S1;0;S1;0;-;0;Wiraswasta;0;1;0;0.0000;0;0.0000
2417;Mahasiswa 0612;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2418;Mahasiswa 0613;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;3;0;3 Juta;0;S2;0;S1;0;PNS;0;IRT;0;1;0;0.0000;0;0.0000
2419;Mahasiswa 0614;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2420;Mahasiswa 0615;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2421;Mahasiswa 0616;2015-08-31;0;50000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2422;Mahasiswa 0617;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2423;Mahasiswa 0618;2015-08-31;0;3400000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2424;Mahasiswa 0619;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2425;Mahasiswa 0620;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;PSUD;SMK;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2426;Mahasiswa 0621;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;3 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;1;0;0.0000;0;0.0000
2427;Mahasiswa 0622;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;1;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;Wiraswasta;0;1;0;0.0000;0;0.0000
2428;Mahasiswa 0623;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2429;Mahasiswa 0624;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2430;Mahasiswa 0625;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;PSUD;DCR;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;1;0.5000;0;0.0000
2431;Mahasiswa 0626;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2432;Mahasiswa 0627;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2433;Mahasiswa 0628;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;2;0;4 Juta;0;S2;0;S1;0;Guru;0;IRT;0;1;0;0.0000;0;0.0000
2434;Mahasiswa 0629;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMK;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2435;Mahasiswa 0630;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;-;0;1;0;0.0000;0;0.0000
2436;Mahasiswa 0631;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
3211;Mahasiswa 0631;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;5;Ganjil;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2437;Mahasiswa 0632;2015-08-31;0;3400000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2438;Mahasiswa 0633;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2439;Mahasiswa 0634;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;1;0;3 Juta;0;S2;0;S2;0;Guru;0;Guru;0;1;0;0.0000;0;0.0000
2440;Mahasiswa 0635;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2441;Mahasiswa 0636;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2442;Mahasiswa 0637;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;1;0;4 Juta;0;S2;0;S2;0;PNS;0;PNS;0;1;0;0.0000;0;0.0000
2444;Mahasiswa 0638;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;1;0.5000;0;0.0000
2445;Mahasiswa 0639;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2446;Mahasiswa 0640;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2447;Mahasiswa 0641;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S2;0;S2;0;Notaris/Hukum;0;Wiraswasta;0;1;0;0.0000;0;0.0000
2448;Mahasiswa 0642;2015-08-31;0;50000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;2;0.5000
2449;Mahasiswa 0643;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2451;Mahasiswa 0645;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;2;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;2;0;0.0000;1;0.5000
2452;Mahasiswa 0646;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2453;Mahasiswa 0647;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2454;Mahasiswa 0648;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2455;Mahasiswa 0649;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2456;Mahasiswa 0650;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Ya;0;3;0;4 Juta;0;S2;0;S2;0;Wiraswasta;0;Guru;0;1;0;0.0000;0;0.0000
2457;Mahasiswa 0651;2015-08-31;0;3000000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2458;Mahasiswa 0652;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;1;0;2 Juta;0;SMP;0;SMP;0;-;0;IRT;0;1;0;0.0000;0;0.0000
2459;Mahasiswa 0653;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;2;0;2 Juta;0;SMA;0;S1;0;-;0;IRT;0;1;0;0.0000;0;0.0000
2460;Mahasiswa 0654;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2461;Mahasiswa 0655;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;2;0;Diatas 5 Juta;0;SMP;0;SMP;0;Wiraswasta;0;Wiraswasta;0;1;0;0.0000;0;0.0000
2462;Mahasiswa 0656;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;4;0;4 Juta;0;S1;0;S1;0;Wiraswasta;0;-;0;1;0;0.0000;0;0.0000
2463;Mahasiswa 0657;2015-08-31;0;5800000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;55301;Teknik Informatika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2464;Mahasiswa 0658;2015-08-31;0;3400000.00;5800000.00;Semester;2014/2015;4;Genap;8;2013;57301;Sistem Informasi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
2465;Mahasiswa 0659;2015-08-31;0;5400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
2466;Mahasiswa 0660;2015-08-31;0;2400000.00;5400000.00;Semester;2014/2015;4;Genap;8;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;2;0;0.0000;1;0.5000
